ファイル名,アプリ名,価格表示有無,税込表示方式,計価単位,価格の視覚階層,ポイント表示有無,ポイント表示方式,ポイント表示位置,割引表示有無,割引表示方式,取消ポリシー有無,取消ポリシー表示方式,人数選択有無,児童選択有無,人数表示方式,評価表示有無,評価表示方式,CTA文言,特記事項,エラー
agoda-416-1752448385018-44.webp,Agoda,なし,該当なし,表示なし,該当なし,なし,該当なし,該当なし,なし,該当なし,なし,該当なし,なし,なし,該当なし,なし,該当なし,該当なし,「周辺スポット情報」モーダルに「人気ランドマーク」「最寄りランドマーク」の2カテゴリで施設名と距離（m/km）を列挙しており、施設名は日本語訳・カタカナ表記と英語表記が混在している（例：「Crystal Divers」「Ghostbird + Swoon」は英語のまま、寺院・ビーチ名はカタカナ化）。,
agoda-416-1752448396534-2.webp,Agoda,あり,合計お支払い額に含まれるもの：税金 10%，サービス料 10%,客室料金 (1部屋 x 2泊),"青背景の合計欄に大きく「¥ 126,501」、その下に内訳として「¥ 143,986」とクーポン割引「¥ -17,485」を表示",あり,"キャッシュバック特典　¥ 4,125（USD 28.31）",「獲得できる特典」セクション内、クーポンセクションの上,あり,"「2回目のアプリ予約」クーポン ¥17,485 が適用済み（チェックマーク付き）、合計内訳に「¥ -17,485」として表示",なし,該当なし,なし,なし,該当なし,なし,該当なし,次へ（最終ページ）,キャッシュバック特典は円建てとUSDの二重通貨表示、かつ「チェックアウト日から60日後に申請可能・120日以内に受け取り申請」という期限条件がテキストで明記されており、ロイヤルティプログラムの利用規約リンクも同一セクション内に存在する。,
agoda-416-1752448396878-3.webp,Booking.com,あり,"合計お支払い額に含まれるもの：Tax ¥ 2,552, サービス料 ¥ 2,807",1部屋 x 1泊,"青背景の大きな白字で最終料金 ¥30,874 を強調表示し、その下に内訳として同額を通常サイズで再掲",なし,該当なし,該当なし,なし,該当なし,なし,該当なし,なし,なし,該当なし,なし,該当なし,次へ（最終ページ）,"現地通貨（Rp 3,470,620）と日本円（¥30,874）の両建て表示に加え「為替レートは変動の可能性があります」という免責注記があり、越境決済における通貨リスク開示の書き方として本地化上注目される。また「この料金をキープ中… 00:18:48」というカウントダウン表示で価格保持の時間制限を明示している。",
agoda-416-1752448398940-9.webp,Agoda,なし,該当なし,表示なし,価格表示なし,なし,該当なし,該当なし,あり,「最大8% OFF」バッジ（フライト案内セクション内のTrip Savings表示）,なし,該当なし,あり,なし,「2名・片道・SDJ発DPS行き」（フライト案内セクション内）、部屋数「1 部屋」,なし,該当なし,"「予約詳細を見る」, 「トップに戻る」, 「他のお部屋を予約する」, 「他のホテルを予約する」, 「バリ島行きの航空券を予約」",支払い方式として「ホテルへの直接払いを選択されています。アゴダがお客様のクレジットカードに課金することはありません。」と明示されており、決済主体の所在を明確化する日本語ローカライズ表現が使用されている。,
agoda-416-1752448399234-10.webp,Agoda,なし,該当なし,表示なし,価格表示なし,なし,該当なし,該当なし,あり,「最大50%割引」テキスト表記（バッジ・取消線なし）,なし,該当なし,あり,なし,「1 部屋」,なし,該当なし,今すぐ追加 & 購読,予約確定画面にLINE公式アカウント（@agodajp）友だち追加プロモーションのモーダルが表示されており、「ホテルへの直接払いを選択されています。アゴダがお客様のクレジットカードに課金することはありません。」という支払い方式の免責表示も確認できる。,
agoda-416-1752448403089-21.webp,Agoda,あり,該当なし,（1部屋、大人2名）,赤字で「チェックした中で最安値です！」＋大きな赤字で「¥0」（追加料金なし表示）,なし,該当なし,該当なし,なし,該当なし,あり,「2025年8月22日の前日までははキャンセル…」（末尾省略あり）,あり,あり,「大人2名」／「お子さまは宿泊宿泊無料」,なし,該当なし,パッケージに追加する,"「お子さまは宿泊宿泊無料」と同テキストが画像バッジ・本文の2箇所に重複表示されており、「宿泊」が二重になっているtypoも本地化QA観点で要注意。また「朝食利用可（1名あたり￥16,840）」が＋¥0と並列表示されており、価格構造が混乱しやすい。",
agoda-416-1752448427216-19.webp,KKday,なし,該当なし,表示なし,該当なし,なし,該当なし,該当なし,なし,該当なし,なし,該当なし,なし,なし,該当なし,あり,「★ 4.8 168件のクチコミ」／内訳：「5つ星 140」「4つ星 20」「3つ星 6」「2つ星 1」「1つ星 1」／個別レビュー：「5点満点中5点（KKdayから投稿）」,該当なし,レビュー投稿元が「KKdayから投稿」と明示されており、投稿プラットフォームの出典表記が本地化観点で注目される。また絞り込みフィルターとして「関連性の高い順」「写真付きのみ」「5つ星」が表示されている。,
agoda-416-1752448429963-27.webp,Agoda,あり,該当なし,表示なし,小さなグレー字で元値に取消線＋大きな赤字で割引後価格,なし,該当なし,該当なし,あり,"元値に取消線（例：¥3,661.00）＋赤字で割引後価格（例：¥2,901.00）＋緑色テキストでプロモコード表示「ACTPROMO適用済み - ¥90.00割引」「ACTPROMO適用済み - ¥359.00割引」",あり,「キャンセル無料」,なし,なし,該当なし,なし,該当なし,"選択する, 選択する, 詳細を見る, 詳細を見る, 詳細を見る, 他のプラン...",プロモコード「ACTPROMO」が「適用済み」という形で各プランカードに緑色テキストで明示されており、割引額が円建てで個別表示される本地化上注目すべき訴求パターンが採用されている。,
agoda-416-1752448457665-28.webp,Agoda,あり,該当なし,表示なし,"「宿泊予約が最大7,700円 OFF」と大きく表示、元値や税込価格の階層表示はなし",なし,該当なし,該当なし,あり,"「最大 20% OFF」テキスト表記、「宿泊予約が最大7,700円 OFF」テキスト表記、「UP TO 8% OFF」バッジ表示",なし,該当なし,なし,なし,該当なし,なし,該当なし,該当なし,"クーポン有効期限を「残り３日間有効」、フラッシュセールの有効期限を「有効期間は最大24時間！」と緊急性を煽る表現で統一しており、最低利用額を「最低利用額：15,000円」と明記している点が本地化観点で注目される。",
agoda-416-1752448480238-15.webp,Agoda,なし,該当なし,表示なし,該当なし,なし,該当なし,該当なし,なし,該当なし,なし,該当なし,なし,なし,該当なし,なし,該当なし,"詳細を見る, バウチャーを再送信する",予約管理画面（マイ旅程）であり、予約確定ステータスを「✓ 予約確定」＋緑バッジで表示し、予約IDを「ID：1629424066」形式で明示している点が本地化観点で注目される。,
01e9bcac-db8a-482b-9d4f-bae86e5b2431.png,Booking,なし,該当なし,表示なし,該当なし,なし,該当なし,該当なし,なし,該当なし,なし,該当なし,なし,なし,該当なし,なし,該当なし,日程を選択,日付選択画面で「5月16日(月)〜17日(火)（1泊）」と曜日・泊数を括弧書きで明示する形式を採用しており、ユーザーが滞在期間を直感的に確認できる設計になっている。,
115f835e-1c9a-4558-a6cc-957b962a8e47.png,Booking,なし,該当なし,表示なし,価格表示なし,なし,該当なし,該当なし,あり,「10%の割引　税・追加料金を除いた料金に適用されます」（Genius会員特典としてチェックマーク付きで表示）,なし,該当なし,なし,なし,該当なし,あり,「8.3　とても良い　詳しいクチコミ143件を見る」＋サブスコア「WiFi 8.6」「お得感 8.6」「スタッフ 8.7」,客室選択,Genius特典の割引表示において「税・追加料金を除いた料金に適用されます」と適用除外条件を明示している点が本地化上注目される。,
14ef1b72-5feb-48fa-b731-6ece7ad9d98a.png,Booking,あり,該当なし,1泊分,"価格範囲フィルター（¥0 - ¥5,000 / ¥5,000 - ¥10,000 / ¥10,000 - ¥15,000 / ¥15,000 - ¥20,000 / ¥20,000＋）として選択肢表示のみ、個別ホテルの価格表示なし",なし,該当なし,該当なし,なし,該当なし,なし,該当なし,なし,なし,該当なし,あり,「とても良い：8以上（405）」,検索結果表示,予算フィルターの単位が「予算（1泊分）」と明示されており、¥記号＋数値形式で統一されている点、および絞り込み件数が各フィルターラベルに括弧付きで併記されている（例：「ホテル（263）」「禁煙ルーム（607）」）点が本地化観点で注目される。,
